name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';276.700000;9.809513e-01;-1.860415e+01;3.388979e+01;6.284761e-02;-1.824446e-02;3.217677e+01;1.305302e-02;1.670340e+00;7.191431e+00;1.161764e+01;3.570728e+01;5.453195e+02;1.260144e+03;8.375166e+00;1.435601e+03;-1.490667e+01;2.471380e+03;-2.304925e+01
'unknown';276.750000;9.364993e-01;-1.880636e+01;3.369858e+01;6.295032e-02;-2.072365e-02;3.141440e+01;1.471236e-02;1.347519e+00;6.948734e+00;9.257424e+00;3.547482e+01;5.269980e+02;1.390752e+03;9.038377e+00;1.442542e+03;-1.428477e+01;2.510513e+03;-2.215358e+01
'unknown';276.800000;8.900378e-01;-1.733391e+01;3.057198e+01;6.077552e-02;-1.388313e-02;3.217932e+01;1.674155e-02;1.507853e+00;7.682158e+00;1.444906e+01;3.098924e+01;5.348624e+02;1.365583e+03;5.897177e+00;1.580359e+03;-1.806780e+01;2.582372e+03;-2.080920e+01
'unknown';276.850000;7.428219e-01;-1.498069e+01;2.454580e+01;5.569011e-02;-5.518167e-03;3.227961e+01;2.810621e-02;1.539274e+00;6.719818e+00;1.405092e+01;2.426276e+01;3.250685e+02;1.460146e+03;5.528249e+00;1.309505e+03;-1.741623e+01;2.284837e+03;-1.873451e+01
'unknown';276.900000;5.927011e-01;-1.461242e+01;2.258908e+01;6.960420e-02;-7.169080e-03;3.183783e+01;3.905947e-02;2.517484e+00;4.792460e+00;1.328605e+01;2.374043e+01;3.459359e+02;1.353223e+03;4.668507e+00;1.355189e+03;-1.876699e+01;2.274416e+03;-1.907193e+01
'unknown';276.950000;9.688151e-01;-1.197227e+01;2.201790e+01;6.478243e-02;-9.417563e-03;2.973243e+01;3.631296e-02;2.078943e+00;3.668080e+00;6.554237e+00;2.097338e+01;3.542722e+02;1.426249e+03;4.307419e+00;1.325945e+03;-8.883221e+00;2.318369e+03;-1.504141e+01
'unknown';277.000000;1.461282e+00;-8.466007e+00;2.220338e+01;5.722329e-02;-1.361981e-02;2.848722e+01;2.330518e-02;1.579163e+00;4.407360e+00;4.626655e+00;1.964686e+01;3.883595e+02;1.329880e+03;6.915134e+00;1.384930e+03;4.745572e+00;2.454213e+03;-9.648477e+00
'unknown';277.050000;1.770278e+00;-5.984760e+00;2.318705e+01;3.214591e-02;-1.313533e-02;2.771385e+01;1.127067e-02;6.990463e-01;5.918461e+00;4.431983e+00;1.606108e+01;3.998385e+02;1.283783e+03;5.134658e+00;1.376427e+03;1.212569e+01;2.411036e+03;-6.494442e+00
'unknown';277.100000;1.722557e+00;-6.568433e+00;2.314657e+01;2.900597e-02;-1.301464e-02;2.789628e+01;5.445795e-03;5.463658e-01;6.715092e+00;4.121139e+00;1.352907e+01;3.970530e+02;1.204410e+03;5.325447e+00;1.336063e+03;1.124071e+01;2.256569e+03;-4.082487e+00
'unknown';277.150000;1.688883e+00;-8.936221e+00;2.308726e+01;2.848467e-02;-1.212928e-02;2.845079e+01;6.135778e-03;4.814216e-01;7.160368e+00;2.455291e+00;1.102813e+01;3.946324e+02;1.172233e+03;7.049616e+00;1.322297e+03;5.974327e+00;2.083109e+03;-1.523228e+00
'unknown';277.200000;1.395700e+00;-8.535485e+00;1.995584e+01;4.325505e-02;-8.109428e-03;2.836282e+01;1.409807e-02;1.175059e+00;5.533445e+00;7.442510e-01;1.087924e+01;3.398628e+02;1.324328e+03;6.693480e+00;1.303556e+03;1.027610e+00;2.115964e+03;-3.079212e+00
'unknown';277.250000;9.177768e-01;-4.297464e+00;1.385234e+01;4.279321e-02;-2.385414e-03;2.718730e+01;3.917470e-02;1.483499e+00;7.318947e-01;1.223288e+00;6.960527e+00;3.275768e+02;1.351309e+03;1.926427e+00;1.299428e+03;-2.103495e+00;2.153356e+03;-3.448509e+00
'unknown';277.300000;5.724342e-01;-4.627979e+00;1.366784e+01;5.001727e-02;-2.715169e-03;2.701312e+01;5.932692e-02;1.772488e+00;4.362960e-01;1.777609e+00;1.064418e+01;2.854890e+02;1.524006e+03;2.938665e-01;1.211969e+03;-2.989681e+00;2.152003e+03;-8.557576e+00
'unknown';277.350000;4.449472e-01;-1.171955e+01;1.928467e+01;4.238202e-02;-1.181463e-02;2.723090e+01;5.132800e-02;1.105878e+00;2.493302e+00;2.173850e+00;1.901460e+01;5.270497e+02;1.372866e+03;-1.860926e+00;1.478175e+03;-1.012799e+01;2.464438e+03;-1.574404e+01
'unknown';277.400000;6.523395e-01;-1.806469e+01;2.740621e+01;5.656683e-02;-1.231179e-02;2.855059e+01;2.629560e-02;8.945696e-01;7.739647e+00;-1.258980e+00;2.812334e+01;5.290285e+02;1.370975e+03;4.885749e+00;1.436299e+03;-1.032474e+01;2.434389e+03;-1.989884e+01
'unknown';277.450000;8.502922e-01;-1.802620e+01;2.655883e+01;5.911392e-02;-1.319979e-02;2.849522e+01;6.111543e-03;5.645612e-01;7.907779e+00;-2.408908e+00;2.639155e+01;5.584296e+02;1.194990e+03;8.183873e+00;1.530861e+03;-1.382981e+01;2.476464e+03;-1.567168e+01
'unknown';277.500000;1.067052e+00;-1.163335e+01;2.005215e+01;7.009547e-02;-4.664530e-03;2.886695e+01;1.130794e-02;4.937127e-01;6.908176e+00;-4.227187e-01;2.037183e+01;6.585255e+02;1.130740e+03;5.358476e+00;1.552105e+03;-5.239378e+00;2.502957e+03;-7.466648e+00
'unknown';277.550000;8.349147e-01;-1.316614e+01;1.909957e+01;7.048612e-02;-1.362945e-02;2.889454e+01;1.486839e-02;4.154454e-01;6.348852e+00;1.826060e+00;1.919860e+01;8.381992e+02;1.083875e+03;-6.541437e+01;1.826436e+03;-7.129017e+01;2.899124e+03;-7.066673e+01
'unknown';277.600000;5.262825e-01;-1.588258e+01;2.360848e+01;6.622460e-02;-1.420570e-02;0;0;0;0;0;0;1.021145e+03;1.127772e+03;-1.375396e+02;2.026498e+03;-1.333392e+02;3.199775e+03;-1.362666e+02
'unknown';277.650000;2.777935e-01;-2.193148e+01;3.058930e+01;5.990989e-02;-2.412101e-02;0;0;0;0;0;0;8.895031e+02;1.202227e+03;-1.353105e+02;1.971681e+03;-1.426123e+02;3.144566e+03;-1.457565e+02
'unknown';277.700000;5.904852e-01;-1.968631e+01;3.137629e+01;5.345915e-02;-1.245540e-02;3.100716e+01;1.147917e-02;1.302214e+00;7.770336e+00;8.774206e+00;3.952621e+01;9.729582e+02;1.226130e+03;-6.951371e+01;2.012930e+03;-7.867242e+01;3.116131e+03;-8.569571e+01
'unknown';277.750000;7.778571e-01;-1.779220e+01;2.720692e+01;4.793847e-02;-1.131963e-02;3.140844e+01;9.898137e-03;1.271151e+00;8.186553e+00;1.186383e+01;3.329300e+01;7.892510e+02;1.189302e+03;2.595914e-01;1.812710e+03;-1.963059e+01;2.812304e+03;-2.286461e+01
'unknown';277.800000;7.762747e-01;-8.980182e+00;1.646502e+01;4.112577e-02;-3.225232e-03;3.197806e+01;8.366240e-03;1.064962e+00;8.838564e+00;1.659299e+01;2.845721e+01;6.171747e+02;1.161160e+03;-6.542994e+01;1.647740e+03;-7.801829e+01;2.561173e+03;-7.810816e+01
'unknown';277.850000;4.353302e-01;-6.676947e+00;9.659282e+00;3.460351e-02;-7.807553e-03;0;0;0;0;0;0;5.791206e+02;1.472211e+03;-1.312267e+02;1.487984e+03;-1.419582e+02;2.330849e+03;-1.381689e+02
'unknown';277.900000;2.165961e-01;-5.014899e+00;9.677695e+00;3.191478e-02;-1.619874e-03;0;0;0;0;0;0;7.839207e+02;1.429123e+03;-201;1.699144e+03;-201;2.554282e+03;-201
'unknown';277.950000;1.179207e-01;-6.928903e+00;1.668879e+01;2.490903e-02;3.430004e-03;0;0;0;0;0;0;9.033416e+02;1.559194e+03;-201;1.773671e+03;-201;2.668036e+03;-201
'unknown';278.000000;1.301022e-01;-5.180731e+00;1.794814e+01;2.458627e-02;8.076341e-03;0;0;0;0;0;0;7.074163e+02;1.599574e+03;-201;1.544611e+03;-201;2.514142e+03;-201
'unknown';278.050000;1.990137e-01;-7.186030e-01;1.142470e+01;3.448236e-02;4.363562e-03;0;0;0;0;0;0;5.270472e+02;1.595611e+03;-201;1.347255e+03;-201;2.327949e+03;-201
'unknown';278.100000;2.006212e-01;-9.308309e-01;1.086554e+01;3.880664e-02;2.914417e-03;0;0;0;0;0;0;4.476305e+02;1.580684e+03;-201;1.211596e+03;-201;2.195140e+03;-201
'unknown';278.150000;4.828269e-01;-5.512890e+00;1.578186e+01;5.826128e-02;-5.501246e-03;0;0;0;0;0;0;4.048527e+02;1.452421e+03;-201;1.376063e+03;-201;2.195087e+03;-201
'unknown';278.200000;1.102013e+00;-1.059391e+01;2.775183e+01;6.303517e-02;-1.145813e-02;0;0;0;0;0;0;3.548575e+02;1.666521e+03;-1.318677e+02;1.300827e+03;-1.326086e+02;2.108365e+03;-1.380888e+02
'unknown';278.250000;1.875572e+00;-1.278963e+01;3.412474e+01;6.595036e-02;-1.777745e-02;2.939343e+01;7.400225e-03;2.082032e-01;7.627686e+00;-4.838687e+00;2.252602e+01;5.427259e+02;1.634715e+03;-6.138395e+01;1.533841e+03;-6.730604e+01;2.498036e+03;-7.702090e+01
'unknown';278.300000;2.238912e+00;-1.241070e+01;3.685212e+01;5.246114e-02;-1.340747e-02;2.933129e+01;6.424237e-03;4.690985e-01;7.598874e+00;-4.124611e+00;2.053758e+01;5.677538e+02;1.423094e+03;9.706044e+00;1.476245e+03;4.809580e-01;2.503092e+03;-1.234995e+01
'unknown';278.350000;2.034807e+00;-1.399809e+01;3.247088e+01;5.917265e-02;-1.293614e-02;2.918176e+01;6.173313e-03;7.315798e-01;7.883970e+00;-3.505044e+00;2.225063e+01;6.120176e+02;1.343689e+03;1.272721e+01;1.597791e+03;-2.813053e+00;2.685822e+03;-1.263994e+01
'unknown';278.400000;1.675456e+00;-1.477399e+01;2.828014e+01;6.604117e-02;-1.593028e-02;2.892126e+01;8.381574e-03;7.883001e-01;7.040205e+00;-3.991186e+00;2.093974e+01;3.974652e+02;1.295263e+03;1.441927e+01;1.421906e+03;-1.189169e+00;2.387261e+03;-1.051166e+01
'unknown';278.450000;1.111690e+00;-1.388461e+01;2.395001e+01;6.532463e-02;-1.470020e-02;2.838322e+01;1.751538e-02;1.272462e+00;6.652367e+00;-1.326738e+00;2.428573e+01;3.694799e+02;1.345742e+03;1.413640e+01;1.430426e+03;-2.403755e+00;2.474990e+03;-1.324170e+01
'unknown';278.500000;9.608276e-01;-1.267000e+01;2.524655e+01;6.231184e-02;-1.125703e-02;2.800831e+01;1.667894e-02;1.491624e+00;6.012339e+00;-8.149719e-01;2.451336e+01;3.585833e+02;1.268444e+03;1.312842e+01;1.365782e+03;-4.722525e-01;2.396446e+03;-1.396554e+01
'unknown';278.550000;5.651149e-01;-1.451980e+01;2.651502e+01;5.063511e-02;-3.560107e-03;2.781251e+01;1.599865e-02;1.888424e+00;2.897279e+00;5.762151e+00;2.742632e+01;3.098394e+02;1.428870e+03;8.893989e+00;1.278508e+03;-7.494543e+00;2.271045e+03;-1.961867e+01
'unknown';278.600000;9.455721e-01;-1.588488e+01;2.920510e+01;6.534847e-02;-1.096261e-02;2.800474e+01;1.229728e-02;1.839155e+00;6.145828e-01;3.078594e+00;2.416556e+01;3.319012e+02;1.406187e+03;7.912605e+00;1.265343e+03;-7.717045e+00;2.224418e+03;-1.825722e+01
'unknown';278.650000;1.242298e+00;-1.485798e+01;2.866870e+01;5.239150e-02;-1.090713e-02;2.784558e+01;1.177440e-02;1.421143e+00;1.011912e+00;4.510197e+00;2.000980e+01;3.359986e+02;1.402878e+03;5.989753e+00;1.239678e+03;-4.845891e+00;2.149229e+03;-1.459271e+01
'unknown';278.700000;1.643676e+00;-1.030832e+01;2.473285e+01;6.225827e-02;-1.300696e-02;2.786044e+01;1.363103e-02;1.326241e+00;3.012540e+00;-8.589976e-01;1.441722e+01;3.692313e+02;1.263630e+03;-6.195160e+01;1.265578e+03;-6.475003e+01;2.161979e+03;-7.213575e+01
'unknown';278.750000;1.219108e+00;-7.709910e+00;1.971718e+01;6.098461e-02;-8.687775e-03;0;0;0;0;0;0;3.664749e+02;1.249990e+03;-1.317773e+02;1.265330e+03;-1.310999e+02;2.138405e+03;-1.354381e+02
'unknown';278.800000;6.023663e-01;-6.933703e+00;1.837052e+01;5.889687e-02;-4.821934e-03;0;0;0;0;0;0;3.886798e+02;1.260060e+03;-201;1.309908e+03;-201;2.274596e+03;-201
'unknown';278.850000;2.025073e-01;-4.647425e+00;1.810110e+01;4.997503e-02;2.329977e-03;0;0;0;0;0;0;4.440133e+02;1.355287e+03;-201;1.292119e+03;-201;2.208613e+03;-201
'unknown';278.900000;1.155076e-01;-3.621768e+00;1.983007e+01;2.764605e-02;6.754293e-03;0;0;0;0;0;0;3.983651e+02;1.766600e+03;-201;1.200787e+03;-201;2.202608e+03;-201
'unknown';278.950000;1.098579e-01;-2.751253e+00;1.932299e+01;2.625197e-02;8.921434e-03;0;0;0;0;0;0;5.167632e+02;1.994946e+03;-201;1.259609e+03;-201;2.241880e+03;-201
'unknown';279.000000;8.088539e-02;-5.947226e+00;2.105580e+01;1.968974e-02;3.404777e-03;0;0;0;0;0;0;5.309163e+02;1.951252e+03;-201;1.363741e+03;-201;2.448333e+03;-201
'unknown';279.050000;7.391743e-02;-8.438452e+00;2.302519e+01;2.507343e-02;2.616984e-03;0;0;0;0;0;0;7.100596e+02;1.652762e+03;-201;1.603458e+03;-201;2.684098e+03;-201
'unknown';279.100000;6.948617e-02;-9.014604e+00;2.306592e+01;2.500146e-02;2.203567e-03;0;0;0;0;0;0;6.024619e+02;1.467071e+03;-201;1.585357e+03;-201;2.775127e+03;-201
'unknown';279.150000;7.374493e-02;-9.324118e+00;2.017647e+01;2.716784e-02;2.809626e-03;0;0;0;0;0;0;7.580493e+02;1.487967e+03;-201;1.682390e+03;-201;2.774602e+03;-201
'unknown';279.200000;7.470093e-02;-8.963564e+00;1.976267e+01;1.959454e-02;3.088817e-03;0;0;0;0;0;0;7.615378e+02;1.435173e+03;-201;1.730568e+03;-201;2.825099e+03;-201
'unknown';279.250000;1.126748e-01;-1.352309e+01;2.064230e+01;3.030363e-02;-1.652976e-03;0;0;0;0;0;0;7.119905e+02;1.480758e+03;-201;1.679550e+03;-201;2.571930e+03;-201
'unknown';279.300000;2.250522e-01;-1.813837e+01;2.524414e+01;4.567207e-02;-3.788681e-03;0;0;0;0;0;0;4.964769e+02;1.421177e+03;-1.306422e+02;1.491299e+03;-1.428196e+02;2.400665e+03;-1.400945e+02
'unknown';279.350000;5.123395e-01;-1.767704e+01;2.220783e+01;5.167987e-02;-8.305625e-03;3.092157e+01;8.714795e-03;6.677582e-01;8.894444e+00;1.773153e+01;2.109854e+01;3.485159e+02;1.304760e+03;-6.025584e+01;1.354794e+03;-8.280481e+01;2.189071e+03;-7.432153e+01
'unknown';279.400000;8.235100e-01;-1.430057e+01;2.042386e+01;4.813028e-02;-1.037085e-02;3.111976e+01;7.891742e-03;7.040262e-01;8.864965e+00;2.054325e+01;2.010037e+01;3.493755e+02;1.152789e+03;1.089833e+01;1.357134e+03;-2.302541e+01;2.223483e+03;-9.202033e+00
'unknown';279.450000;9.365231e-01;-9.301837e+00;1.649592e+01;3.940566e-02;-1.035450e-02;3.132224e+01;7.557381e-03;7.321729e-01;8.316898e+00;2.371089e+01;1.630446e+01;3.398714e+02;1.059566e+03;1.065961e+01;1.411251e+03;-2.281860e+01;2.281987e+03;-5.644850e+00
'unknown';279.500000;9.021370e-01;-1.026825e+01;1.820679e+01;3.798513e-02;-8.240002e-03;3.064726e+01;7.421056e-03;8.017218e-01;7.828612e+00;2.556050e+01;1.816772e+01;3.355013e+02;1.075153e+03;1.176061e+01;1.415330e+03;-2.253862e+01;2.276653e+03;-6.407117e+00
'unknown';279.550000;9.885181e-01;-9.870991e+00;1.812542e+01;4.284793e-02;-9.850374e-03;2.958135e+01;1.071066e-02;7.592854e-01;6.751376e+00;1.765094e+01;1.616862e+01;3.413297e+02;1.104032e+03;1.169596e+01;1.440503e+03;-1.902191e+01;2.319714e+03;-3.659993e+00
'unknown';279.600000;1.195134e+00;-1.058365e+01;1.878005e+01;5.234385e-02;-1.321762e-02;2.826277e+01;1.253347e-02;7.630370e-01;6.604270e+00;9.067963e+00;1.593600e+01;3.544498e+02;1.120032e+03;1.334045e+01;1.426853e+03;-1.351302e+01;2.310801e+03;-2.466163e+00
'unknown';279.650000;1.147543e+00;-9.479390e+00;1.938736e+01;7.170726e-02;-1.261263e-02;2.689739e+01;1.822836e-02;1.091431e+00;5.491379e+00;-1.310697e+00;1.700104e+01;3.701666e+02;1.109845e+03;1.244420e+01;1.383267e+03;-7.063110e+00;2.293538e+03;-5.867533e+00
'unknown';279.700000;7.971933e-01;-1.168986e+01;2.214466e+01;6.486335e-02;-9.876184e-03;2.607273e+01;1.594046e-02;1.102064e+00;5.789286e+00;-2.242877e+00;2.161396e+01;2.886610e+02;1.379618e+03;1.253201e+01;1.264179e+03;-6.734251e+00;2.210287e+03;-1.348429e+01
'unknown';279.750000;5.209382e-01;-1.435088e+01;2.646198e+01;6.010059e-02;-1.957731e-03;2.616846e+01;1.599145e-02;1.303215e+00;5.886659e+00;-2.054131e+00;2.820426e+01;2.761237e+02;1.475235e+03;0;1.218972e+03;-7.735053e+00;2.202369e+03;-2.082079e+01
'unknown';279.800000;3.928843e-01;-1.651442e+01;2.803321e+01;4.544776e-02;-1.953768e-03;2.668991e+01;1.590928e-02;1.431555e+00;5.803852e+00;3.207734e+00;2.975811e+01;2.475649e+02;1.615752e+03;9.878324e+00;1.241995e+03;-1.323590e+01;2.232348e+03;-2.176872e+01
'unknown';279.850000;3.877284e-01;-1.439628e+01;2.499722e+01;4.783751e-02;-2.585424e-03;2.711266e+01;1.923855e-02;1.806758e+00;5.471767e+00;4.990870e+00;3.166443e+01;3.305822e+02;1.429214e+03;-6.041445e+01;1.342209e+03;-7.686086e+01;2.286315e+03;-8.201859e+01
'unknown';279.900000;3.279986e-01;-5.865330e+00;1.533370e+01;4.278079e-02;-4.378480e-03;0;0;0;0;0;0;3.674384e+02;1.323986e+03;-1.312431e+02;1.372646e+03;-1.397562e+02;2.305925e+03;-1.403386e+02
'unknown';279.950000;3.192157e-01;7.636921e-01;6.939860e+00;3.772108e-02;-4.381817e-04;0;0;0;0;0;0;4.295314e+02;1.130936e+03;-201;1.371985e+03;-201;2.279882e+03;-201
'unknown';280.000000;6.990557e-01;1.441343e+00;9.101651e+00;4.858667e-02;-2.871043e-03;0;0;0;0;0;0;4.409091e+02;1.035657e+03;-201;1.325232e+03;-201;2.196761e+03;-201
'unknown';280.050000;9.944305e-01;-5.402489e+00;1.711903e+01;4.757590e-02;-7.967561e-03;0;0;0;0;0;0;4.330326e+02;1.142011e+03;-1.317588e+02;1.345466e+03;-1.343627e+02;2.177511e+03;-1.379740e+02
'unknown';280.100000;1.355212e+00;-1.057233e+01;2.633158e+01;6.313937e-02;-1.702221e-02;2.675006e+01;2.876699e-03;5.544057e-01;6.218318e+00;-9.114900e-01;1.773517e+01;4.144760e+02;1.222252e+03;-6.224135e+01;1.345611e+03;-6.586356e+01;2.242621e+03;-7.485968e+01
'unknown';280.150000;1.021621e+00;-1.285933e+01;2.873561e+01;6.334782e-02;-1.169182e-02;2.691687e+01;1.577441e-02;1.060153e+00;5.087709e+00;-1.941102e+00;1.840536e+01;3.954575e+02;1.331519e+03;8.076818e+00;1.335946e+03;-2.717529e+00;2.248169e+03;-1.245687e+01
'unknown';280.200000;7.655557e-01;-1.471353e+01;3.099493e+01;7.378448e-02;-7.370771e-03;2.710348e+01;1.987471e-02;1.528207e+00;4.771067e+00;-2.594337e+00;2.410883e+01;3.736791e+02;1.279752e+03;1.038479e+01;1.271471e+03;-5.565771e+00;2.221685e+03;-1.631837e+01
'unknown';280.250000;4.699366e-01;-1.503364e+01;2.681875e+01;6.652153e-02;-3.801807e-03;2.703091e+01;2.114577e-02;1.698671e+00;5.067394e+00;-3.926805e-01;2.290818e+01;3.592574e+02;1.290663e+03;9.716508e+00;1.321694e+03;-1.354891e+01;2.171674e+03;-1.358435e+01
'unknown';280.300000;3.738228e-01;-1.435112e+01;2.187639e+01;4.707700e-02;-6.445806e-03;2.689264e+01;8.449028e-03;1.935734e+00;5.795053e+00;3.475834e+00;2.181721e+01;3.447738e+02;1.332696e+03;7.827708e+00;1.345646e+03;-1.631332e+01;2.203147e+03;-1.304874e+01
'unknown';280.350000;2.841330e-01;-1.189652e+01;1.615819e+01;3.447850e-02;-6.909876e-03;2.685715e+01;4.482675e-02;1.889569e+00;3.849165e+00;9.483273e+00;1.746256e+01;3.307088e+02;1.348539e+03;5.921267e+00;1.417212e+03;-2.099640e+01;2.208781e+03;-9.450168e+00
'unknown';280.400000;2.968135e-01;-1.210845e+01;1.674000e+01;2.559652e-02;-6.653639e-03;2.743595e+01;4.821240e-02;2.023602e+00;4.188270e+00;1.146645e+01;1.814404e+01;3.225013e+02;1.351773e+03;7.394463e+00;1.426064e+03;-2.282572e+01;2.163918e+03;-1.074958e+01
'unknown';280.450000;4.847463e-01;-1.371725e+01;1.825788e+01;3.770572e-02;-8.235977e-03;2.763285e+01;4.969319e-02;1.251588e+00;5.072608e+00;1.012327e+01;2.181645e+01;3.523221e+02;1.246555e+03;9.475539e+00;1.545888e+03;-2.219464e+01;2.354813e+03;-1.114902e+01
'unknown';280.500000;7.083023e-01;-1.574816e+01;2.001826e+01;4.735927e-02;-1.576743e-02;2.772962e+01;9.789113e-03;8.847382e-01;7.139934e+00;5.717140e+00;2.393321e+01;4.017033e+02;1.292121e+03;1.058686e+01;1.634683e+03;-1.732721e+01;2.473777e+03;-1.193990e+01
'unknown';280.550000;8.899221e-01;-1.656197e+01;2.406087e+01;5.298908e-02;-2.127430e-02;2.730194e+01;6.332888e-03;4.546092e-01;7.104088e+00;3.392924e+00;2.466765e+01;4.440455e+02;1.440107e+03;1.016107e+01;1.533511e+03;-1.121637e+01;2.355661e+03;-1.247319e+01
'unknown';280.600000;7.983456e-01;-1.716214e+01;2.771789e+01;5.954027e-02;-2.139719e-02;2.694300e+01;1.314574e-02;1.025663e+00;5.939133e+00;4.896544e+00;2.693696e+01;4.105747e+02;1.610893e+03;1.079883e+01;1.352625e+03;-9.009484e+00;2.126049e+03;-1.529663e+01
'unknown';280.650000;5.811323e-01;-1.928130e+01;3.074918e+01;4.784308e-02;-1.105251e-02;2.671967e+01;1.235267e-02;1.243300e+00;6.103035e+00;8.901391e+00;2.845312e+01;3.575399e+02;1.616160e+03;1.135674e+01;1.193638e+03;-1.169763e+01;1.994747e+03;-1.646944e+01
'unknown';280.700000;5.861126e-01;-1.909928e+01;2.913293e+01;5.723311e-02;-6.757551e-03;2.721222e+01;1.908239e-02;1.666014e+00;6.263472e+00;5.076955e+00;2.814525e+01;3.290069e+02;1.448513e+03;1.385711e+01;1.252474e+03;-1.077294e+01;2.181574e+03;-1.636249e+01
'unknown';280.750000;1.011186e+00;-1.547389e+01;2.373562e+01;5.706484e-02;-7.962108e-03;2.839459e+01;1.836359e-02;1.162653e+00;7.040401e+00;8.674965e-01;1.918779e+01;3.536055e+02;1.212688e+03;1.265907e+01;1.345516e+03;-1.184856e+01;2.269447e+03;-8.603072e+00
'unknown';280.800000;1.073449e+00;-8.163651e+00;1.668194e+01;6.394621e-02;-1.019637e-02;2.918451e+01;2.616561e-02;1.178950e+00;6.952266e+00;-5.382444e+00;1.301279e+01;3.808419e+02;1.146539e+03;-5.865287e+01;1.399823e+03;-7.313380e+01;2.311133e+03;-6.940241e+01
'unknown';280.850000;8.423116e-01;-1.677692e+00;7.607191e+00;5.361925e-02;-6.880425e-03;0;0;0;0;0;0;3.918706e+02;1.094355e+03;-1.310498e+02;1.383037e+03;-1.388560e+02;2.291433e+03;-1.335250e+02
'unknown';280.900000;5.645731e-01;-6.494762e-01;7.155949e+00;5.546615e-02;-2.358305e-03;0;0;0;0;0;0;3.819390e+02;1.155126e+03;-201;1.351529e+03;-201;2.267936e+03;-201
'unknown';280.950000;5.295938e-01;6.575020e-01;4.817307e+00;4.939723e-02;-3.665545e-04;0;0;0;0;0;0;3.269865e+02;1.301273e+03;-201;1.298917e+03;-201;2.270919e+03;-201
'unknown';281.000000;5.171539e-01;-2.512321e+00;1.002697e+01;5.287595e-02;3.346347e-05;0;0;0;0;0;0;5.656845e+02;1.443680e+03;-201;1.555385e+03;-201;2.428156e+03;-201
'unknown';281.050000;3.870020e-01;-9.806318e+00;1.908824e+01;4.530090e-02;-8.723744e-03;0;0;0;0;0;0;7.842795e+02;1.432369e+03;-201;1.840138e+03;-201;2.727007e+03;-201
'unknown';281.100000;5.037629e-01;-1.458044e+01;2.963357e+01;6.720874e-02;-2.295672e-02;0;0;0;0;0;0;8.383687e+02;1.168809e+03;-201;1.813504e+03;-201;2.649441e+03;-201
'unknown';281.150000;4.269314e-01;-1.462002e+01;3.268056e+01;5.640621e-02;-2.515001e-02;0;0;0;0;0;0;5.401085e+02;1.405847e+03;-201;1.466757e+03;-201;2.525644e+03;-201
'unknown';281.200000;3.182480e-01;-5.368200e+00;2.374796e+01;4.889189e-02;-1.072315e-02;0;0;0;0;0;0;3.710540e+02;1.442507e+03;-201;1.209652e+03;-201;2.249395e+03;-201
'unknown';281.250000;1.723574e-01;5.827212e-02;1.704433e+01;2.908617e-02;6.091747e-03;0;0;0;0;0;0;3.885732e+02;1.564338e+03;-201;1.259380e+03;-201;2.292298e+03;-201
'unknown';281.300000;2.189423e-01;2.811124e+00;1.217346e+01;3.772448e-02;1.062689e-02;0;0;0;0;0;0;4.624704e+02;1.167278e+03;-201;1.350016e+03;-201;2.247131e+03;-201
'unknown';281.350000;2.554056e-01;4.067905e+00;9.757222e+00;3.941197e-02;8.920194e-03;0;0;0;0;0;0;4.518234e+02;1.082656e+03;-201;1.340667e+03;-201;2.242488e+03;-201
'unknown';281.400000;2.627126e-01;4.384803e+00;8.064526e+00;4.678085e-02;6.188483e-03;0;0;0;0;0;0;4.535558e+02;1.051093e+03;-201;1.368975e+03;-201;2.306287e+03;-201
'unknown';281.450000;2.242011e-01;2.383192e+00;1.027228e+01;4.865736e-02;4.311499e-03;0;0;0;0;0;0;4.905479e+02;1.380571e+03;-201;1.245189e+03;-201;2.227358e+03;-201
'unknown';281.500000;1.530904e-01;-1.863294e+00;1.386978e+01;3.883605e-02;3.013342e-03;0;0;0;0;0;0;5.080168e+02;2.102864e+03;-201;1.078421e+03;-201;2.095636e+03;-201
'unknown';281.550000;2.709276e-01;-7.980545e+00;1.760967e+01;5.178791e-02;-1.055530e-05;0;0;0;0;0;0;4.788047e+02;2.110372e+03;-201;1.063876e+03;-201;2.035791e+03;-201
'unknown';281.600000;2.619706e-01;-1.077302e+01;1.993981e+01;4.138347e-02;1.208692e-03;0;0;0;0;0;0;6.070524e+02;1.784927e+03;-201;1.367647e+03;-201;2.282686e+03;-201
'unknown';281.650000;5.610856e-01;-1.198581e+01;2.089876e+01;6.627346e-02;-3.195681e-03;0;0;0;0;0;0;5.573196e+02;1.114685e+03;-201;1.530319e+03;-201;2.403929e+03;-201
